t,x,y,z,cellFate
19,-0.08872194527370818,0.703235451469945,1.4800079432324313,1
19,-1.4348091897193715,0.9255341303895787,-0.7742524251787803,1
19,0.9353796688968142,0.5023309398247946,-0.2592242687005386,1
19,-0.2088824755828626,-1.4969192066984314,-0.00662118844958415,1
19,-2.0451518853323143,0.36689592229065404,0.13806271452979343,1
19,-0.4390832109896647,-0.07556024136744181,-0.6004246764035422,1
19,1.8107790595277906,-0.5888215939904611,-0.26828364031216567,1
19,-0.778664724611585,0.18126287082412426,0.5127410063623363,1
19,-1.1765121433091734,0.06171355568668513,-1.735252956290723,1
19,-0.14973616188644628,1.1216609608931785,-1.0204193071618757,1
19,-0.3656029927044754,-1.2054222914296784,-1.62058692639037,1
19,0.9357955868036953,-1.597791924365635,0.5607133636452958,1
19,-0.9232584463211005,-1.584724657319091,0.9949644541785277,1
19,0.5792807182272249,1.371890936800885,0.4685122167518839,1
19,1.1454640496444153,-0.012546433066414639,1.0124081371078946,1
19,0.17854312761135777,-0.18690601935402132,-1.7669629183663547,1
19,-1.7041340638109899,-0.6793724539826099,-0.7252521502522233,1
19,-0.057228796623426094,-0.7872784439452309,1.7108071835478023,1
19,0.53730442951039,-0.7677852147137156,-0.49423887517750875,1
19,-1.7518450393252571,-0.8113178409916784,0.5934421081066213,1
19,0.0760451451348721,-0.41788619255976317,0.520240052701333,1
19,-0.6131572841328606,1.4217036990716265,0.07650970669944131,1
19,-1.0122123175552658,-1.7815632364486578,-0.754801444298025,1
19,0.8058101475747053,0.913661254507363,-1.71771022344654,1
19,-1.5252338741381721,0.5883537679285139,1.4197551206741372,1
19,1.3033368565827441,-0.6091705018419757,-1.4864699556371166,1
20,-0.06655443899955553,0.6864732970437516,1.4273525274606975,1
20,-1.4600691098109164,1.0199458044238412,-0.6151429493197821,1
20,0.7643575494556737,0.8213988447237951,-0.5850539364069016,1
20,-0.20509732267308292,-1.5099140464392282,-0.052379260176704835,1
20,-2.135674359066979,0.3486854800717568,0.14420562380973068,1
20,-0.49075076083715224,-0.09496855022083962,-0.5917779992666069,1
20,1.8153816694023306,-0.5430151107747796,-0.17554759868556338,1
20,-0.823963520781162,0.1769555432940347,0.4341692164910986,1
20,-1.111507108677289,0.6542015651004586,-1.724204415039006,1
20,-0.1909554742538956,1.1728460986634988,-0.937284443498401,1
20,-0.24238000251827263,-0.8509308344338409,1.4991195596963012,1
20,0.924939015707054,-1.5277854836971798,0.554620524393455,1
20,-0.8374802531648216,-1.5288362965860574,0.9993781162355344,1
20,0.6028746600675304,1.3871054939843723,0.46990474029310264,1
20,1.1717193572071796,0.037977120469805,1.0661865322770356,1
20,0.11368082698328856,-0.08773061121882159,-1.7499805977106495,1
20,-1.6658731974745018,-0.598152399652755,-0.6959759767711273,1
20,0.1322524794362529,-0.554259642303238,1.8619372924828879,1
20,0.5025016446180463,-0.7981980533209403,-0.5836521961942763,1
20,-1.7083025478011487,-0.8129995509959285,0.567108327415173,1
20,0.08237436192313045,-0.3980632122828421,0.4875226618570831,1
20,-0.66380654375185,1.4514124466218645,0.2432451823320103,1
20,-1.154535235087374,-1.7879942887696505,-0.6807286950103225,1
20,0.955404523146495,0.9343935505211057,-1.6751095186419198,1
20,-1.4429462294024678,0.4949658247468454,1.4419114742703398,1
20,1.3045571727538485,-0.7107987278690908,-1.5245249519025015,1
20,-1.1487427962956347,-0.6028969926127844,-1.8671882007029499,1
20,0.9439848214559503,0.1468973530464994,-0.04435969760456724,1
20,-0.20507672229085663,-1.65562603823234,-1.5892169075357674,1
20,-0.07367400045748987,-1.1075708869688847,-1.3833798946630238,1
21,-0.07090937709224371,0.7432250661579607,1.3961447186775053,1
21,-1.4774091900666262,1.5237823437063815,-1.0720122146893294,1
21,0.8233736757163984,0.9359433497935287,-0.6330869745461782,1
21,-0.1914226689303593,-1.5716098619570622,-0.07578091870539996,1
21,-2.371931029108916,0.20508704824798255,0.26155956460032787,1
21,-0.6343836415088078,0.1585291211503827,-0.33431332933168245,1
21,1.840830630603824,-0.5928437449790949,-0.17757970508380172,1
21,-1.2143407330486107,0.027916385779254198,0.43066931255261054,1
21,-1.0587103069945114,0.564310489619473,-1.8175621084452933,1
21,-0.21610106040511032,1.2364282873360923,-0.9286444184481525,1
21,-0.501736491407437,-0.8851183359501686,1.3978574360711482,1
21,0.881962616754705,-1.5592623015505263,0.5750797742357143,1
21,-0.9222732240646995,-1.8396896605621753,0.8313342834394665,1
21,0.633440253035642,1.363305579446794,0.5095595862469059,1
21,1.2474330419414623,0.04158804212519306,1.1063501936636406,1
21,0.12855077206278642,0.034377325875759875,-1.9317190059722822,1
21,-1.6915351558421607,-0.5756702699012168,-0.719111528987979,1
21,0.40506095057461283,-0.4074565647669769,2.0035355727621442,1
21,0.6551593485829342,-0.8787234998547055,-0.5074082549190572,1
21,-1.6951049674875913,-0.8955855338774106,0.5605747044739787,1
21,0.10514263105383033,-0.4851816273529041,0.461021692501993,1
21,-0.6467763414683444,1.506255060278983,0.36143877784069084,1
21,-1.2710509312652996,-1.7378213231842736,-0.6258667643375441,1
21,0.9815759753595863,0.8963894971162887,-1.784279450225719,1
21,-1.4648741496133695,0.42277944686060714,1.5467382863161032,1
21,1.2760614640587804,-0.6935634881482884,-1.5393122005482907,1
21,-1.2396752590911728,-0.6920069551740717,-1.8753969910204746,1
21,0.8907989097637253,0.15577352622170243,0.012162348655256443,1
21,-0.11768181414123328,-2.1404595625998497,-1.5434872011298146,1
21,-0.12122303628078084,-1.088543249824743,-1.3723277156807052,1
21,-1.5022873737893991,0.7741346966023446,-0.2668729773494355,1
21,-0.2270572763714285,-0.2517039929036009,-0.9057281594384995,1
21,-0.4905536274224773,0.20230915131957888,0.724891306668013,1
22,-0.019033013932577985,0.9191522032898075,1.5939890378260613,1
22,-1.3096193014987965,1.618884655576293,-1.0762527629488776,1
22,0.9347093465417609,1.0114754976826161,-0.6520122561033794,1
22,-0.09752803513319616,-1.845972593820991,-0.23836565699459705,1
22,-2.4528730866851474,0.1416884321076661,0.16915748609767578,1
22,-0.5775080898500918,0.26397529539208636,-0.3231518432832277,1
22,1.8582993269819525,-0.48600155119826444,-0.25084854285581026,1
22,-1.2529693179941392,-0.11833120509586173,0.4330744966793008,1
22,-1.0422946168048661,0.49027516652989805,-1.6740919249125985,1
22,-0.16043338175674687,1.205983427557414,-0.897324192368255,1
22,-0.6437054600279718,-0.9022096447986125,1.4475994182293181,1
22,0.7608097835643474,-2.0968023788514105,0.2828243989751721,1
22,-0.8216299902098958,-2.0092915260405495,0.846714051044238,1
22,0.6521003720236827,1.3786653921524203,0.47316262843887974,1
22,1.638016124556455,0.053423920062712994,0.8247333175794399,1
22,0.013599656270520177,-0.011828212099684125,-2.344537786381058,1
22,-1.6482674901588779,-0.4771799844902545,-0.7571512576812516,1
22,0.3175543061264204,-0.44483328464760546,1.9111103294216756,1
22,0.700144279771119,-0.8489653339069999,-0.0647695618375319,1
22,-2.0689553236420646,-1.1650133993964729,0.17810562660069532,1
22,-0.007970419801806058,-0.5679879304008437,0.536236544108978,1
22,-0.6482771219973551,1.5267736811577635,0.3741593017228916,1
22,-1.391503494807942,-1.736927787271603,-0.7064766821376472,1
22,0.9309607601500651,0.8368131643646365,-1.7606826654749106,1
22,-1.411889862454138,0.4043552005502224,1.5365398561535932,1
22,1.3918622678144075,-0.5158916240330792,-1.6992661235396949,1
22,-1.2979786128774515,-0.7258754431137923,-1.8514896804545982,1
22,0.7891352438061799,0.2158046990956984,-0.03130639345970621,1
22,-0.015183801717371093,-2.2871124955365802,-1.3279021394260424,1
22,-0.26140835152001074,-1.132783072485662,-1.497471522739622,1
22,-1.5346159781686883,0.8209689084600607,-0.2643470092173177,1
22,-0.11968992283581059,-0.22646108300101636,-0.915582343149569,1
22,-0.32984176263645054,0.3683425895243533,0.7122788970212156,1
22,1.1142395105183496,-1.2611759991640519,1.0755786485413301,1
22,0.7847470720189333,-1.0569270478674173,-1.0212279547518888,1
22,-0.6392473462521641,-1.0909662583541953,-0.1113321352224576,1
22,0.9038841842408469,0.23973885631645384,1.2810583899618857,1
22,-1.5373754346294675,-1.0576894397009635,0.8626330070808201,1
22,0.14081980441667163,-0.0023455801443333993,-1.7582570399831647,1
23,-0.6487966327791755,1.1966828351463186,1.3849567301770727,1
23,-1.0987785276420212,1.5559196624098237,-1.0795274699996953,1
23,1.1379101589016802,1.0647860085172114,-0.5698355000222068,1
23,-0.09785238512394479,-1.9033527361628295,-0.2807686968690961,1
23,-2.4035585802933017,0.15161088662674804,0.2157233810798335,1
23,-0.5349792912016921,0.3591521872106842,-0.3272099365452183,1
23,1.6731030113517378,-0.893720264115821,0.07257729439167543,1
23,-1.2618277168180312,-0.09358198455184322,0.44533134431098403,1
23,-1.0061023442337909,0.41945281384459726,-1.5294311960855296,1
23,-0.0035361800476747486,1.16877525672774,-0.8209766856510321,1
23,-0.6515157757177514,-0.8445478237411739,1.6285102466406693,1
23,0.8987611774787995,-2.098644837751214,0.26129085204508223,1
23,-0.6682518747211148,-2.5890474673730943,0.8668605010875711,1
23,0.6580076305112388,1.3886168924925684,0.4587011163387268,1
23,1.8416302027366978,0.21384359968739772,0.6744806993596419,1
23,-0.18929269927722078,-0.18205513538503307,-2.5002388437576943,1
23,-1.57235405860519,-0.3458743423733049,-0.7675958095468364,1
23,0.338249575824524,-0.5566540591617716,2.074811525179855,1
23,0.6144473746912442,-0.8928392010626998,-0.12322064394028631,1
23,-2.1299426934436285,-1.2223220245806536,-0.06796448363314163,1
23,-0.3570852877416202,-0.5956755779137191,0.40671052310469863,1
23,-0.6689586566779542,1.8550515667250582,0.24149399865654753,1
23,-1.3234280826118012,-1.8293226316986508,-0.8301141236892254,1
23,0.9355598611303632,0.9117763170064075,-1.732444978337655,1
23,-1.4526098976252446,0.29288523388487514,1.5353599864640313,1
23,1.2947752159730417,-0.5373010585743764,-1.742190933772666,1
23,-1.3711993920968877,-0.7767018015197051,-1.8155437885982746,1
23,0.6926358566950338,0.20363327765394937,-0.101003221141583,1
23,0.08664994443698143,-2.2548547774463032,-1.3927485506387132,1
23,-0.3050310846542507,-1.1367186469637591,-1.5036103494210846,1
23,-1.5462106847210972,0.856344571897821,-0.19920881701037693,1
23,-0.08518335414946386,-0.36700656724227465,-0.741780491196384,1
23,-0.2487383743025302,0.4190399326014616,0.6934729293413073,1
23,1.0933757825843993,-1.3060413151190196,1.2080504212193572,1
23,0.8330994384063438,-1.2597619793663257,-1.0553210130968718,1
23,-0.7824473274247957,-1.0231441803243229,-0.29001889458826574,1
23,0.8731581531192393,0.2740980674329987,1.1526575255761282,1
23,-1.6567286995095083,-1.052251323715601,1.0418260911360608,1
23,0.24209078811644708,0.08056175906405905,-1.4985779923100457,1
23,1.9033915619723203,-0.0790306117993395,-0.7495836737653385,1
23,0.3765834603318563,0.8499560899800228,1.9581102645604789,1
23,0.4048025493407205,-0.5776957435278097,0.8574048589630704,1
23,-0.5929438205751023,-1.579074921653983,0.7376195032657022,1
23,-0.5567225708187211,1.2667039106138331,0.27685070352884,1
24,-0.793707809764315,1.234691390845736,1.378912089788115,1
24,-1.0664311946237273,1.4850430654817746,-1.1573139412607945,1
24,1.0973350813106675,0.9103329167853343,-0.16755845989209076,1
24,-0.08338349732820914,-1.9144003196133839,-0.28057834087245354,1
24,-2.3680705895019134,0.1225167228237782,0.3530442638876811,1
24,-0.5306669198408818,0.3157383385593841,-0.39787973168833685,1
24,1.708164060750023,-0.997579467007503,0.10545156436782,1
24,-1.2581384711202348,-0.09261353052461091,0.42256703403923085,1
24,-0.9402490641910481,0.3900071539386121,-1.5602540336730073,1
24,0.022257031056673905,1.1366491548122466,-0.9263220929283433,1
24,-0.6645654049381021,-0.7586644161656307,1.6444564292810826,1
24,0.9297419087089027,-2.078815005085797,0.25788909048870484,1
24,-0.6440406448298477,-2.5498053727898333,0.6328578042579792,1
24,1.000399246804665,1.4842010337037146,0.9884893205304648,1
24,1.8592432974557147,0.14798312481870046,0.5732196978889784,1
24,-0.23382428222697924,-0.27476998560053817,-2.400867616858191,1
24,-2.1153399638913766,0.05388864538296138,-1.0095058921859454,1
24,0.3940122741392412,-0.5524539550406058,2.0482809846612025,1
24,0.5795722713905006,-0.9529118836777651,-0.07051648263446533,1
24,-2.0535759894528685,-1.1970620124868712,-0.0847089469158006,1
24,-0.3715879240224805,-0.5370847786419423,0.3905364510789965,1
24,-0.7187437119140734,2.146323198930446,0.12383740600858183,1
24,-1.3910219870291787,-1.8653841353415672,-0.7938574761231199,1
24,0.6837688437476648,0.9194151463775784,-1.903715346905866,1
24,-1.4410347263804524,0.23254859635609756,1.5108142523989434,1
24,1.0462407602272008,-0.1658965890398872,-2.0097086976154417,1
24,-1.3879324585045243,-0.8233366895629836,-1.8219298872974485,1
24,0.6022769830810368,0.08138807959099881,-0.11808667446409675,1
24,-0.5418888222553124,-2.266864322358443,-1.5220281356618246,1
24,-0.24551016702795903,-1.113979392918598,-1.5011306542440055,1
24,-1.6433624777490254,0.9158399880426684,-0.21359133571175054,1
24,-0.06603403846923682,-0.4646362308095181,-0.7030941884573351,1
24,-0.18235010980189967,0.32368553599238714,0.8029227104370915,1
24,1.1428633937385888,-1.3774248039495862,1.275703240201829,1
24,0.9400900735182448,-1.1261272686084576,-0.9594220874023495,1
24,-0.7549208326809529,-1.1521438215301922,-0.24045962996704057,1
24,0.9149269335761617,0.2487622587140669,1.0990377005206675,1
24,-1.6247412684361908,-1.091642688209864,1.0187879526293155,1
24,0.2501521668049142,0.08248693386512855,-1.3741398849578266,1
24,1.6999780276595495,-0.12298232641476856,-0.7221089882195004,1
24,0.23019908999053246,0.7550329442709686,1.9167420610766392,1
24,0.4566328708682261,-0.6661576849583183,0.8831805460174639,1
24,-0.45347536299708185,-1.5221837121365662,0.8286499456729537,1
24,-0.6953839513450955,1.045356776093994,0.2597622736092168,1
24,-1.2250127100232975,-0.46484545949211653,-0.7271793517079502,1
24,0.6667694131582832,-2.1260021745650772,-1.2136753776241722,1
24,1.5339377352420611,1.143389249409501,-1.066077701870886,1
24,0.2702527696296454,1.3868798709890742,0.15641589897527292,1
24,1.3628286299069563,-0.8715137158823156,-1.7049417871003985,1
25,-0.9050421986775098,1.4002409303214622,1.2548102922303224,1
25,-1.0950598153311395,1.5303603412211428,-1.1141630616338476,1
25,1.156895807463483,0.9074623583695427,-0.10291607005674062,1
25,-0.06595126669249234,-1.8847575396259315,-0.3231057931917391,1
25,-2.3174482326750407,-0.392365994630404,0.4638519454762327,1
25,-0.5194895739930115,0.353718681681686,-0.4233330217072523,1
25,1.7173610285749163,-1.0474712498649044,0.08410830038515031,1
25,-1.2453177387015517,-0.07816337720532927,0.3501639519636997,1
25,-1.252932916698639,0.17576204859987501,-1.5189333395557054,1
25,0.06814792034352027,1.2031910141882602,-0.827203248047741,1
25,-1.16515143178783,0.26045917864332513,1.753264348841795,1
25,0.8819789559262624,-2.0831454218411367,0.26133816956783606,1
25,-0.7475511937415668,-2.4198388227326046,0.47546564034293154,1
25,0.9739879159182101,1.44783277502774,0.9833364290629144,1
25,1.8772314829466494,0.0753128036723028,0.49682650147557605,1
25,-0.25571734731942847,-0.3407994437827909,-2.414564480837233,1
25,-2.2283745866112525,0.12507664443682265,-1.0024374255860466,1
25,0.4488863543411774,-0.5998767485924532,2.041555349726493,1
25,0.5643601817854739,-0.9899959217534944,0.017969524263329425,1
25,-2.0439680585809374,-1.1577989635903079,-0.14171903533609556,1
25,-0.3752182601170743,-0.5039375626077955,0.3704303647961654,1
25,-0.7123705678815403,2.070512842962797,0.004479708392756694,1
25,-1.1414410117920866,-1.5037681658086373,-0.8304094122262781,1
25,0.5112691897472833,1.1658093824356799,-1.971004277147041,1
25,-1.7915723945687991,0.19733197236227046,1.2202544995142945,1
25,1.0060479035618803,-0.1309413284614487,-2.058320151399345,1
25,-1.184928144974918,-1.1097555028788764,-2.2901327206689377,1
25,0.5877429062922391,0.06863547759967008,-0.09470351808606817,1
25,-0.47497110121300007,-2.167380924843635,-1.5362710080239306,1
25,-0.15945390045659436,-1.0831579053234033,-1.502309793818638,1
25,-1.6464792472884389,0.9726597867548048,-0.3130850628813248,1
25,-0.15392132103918363,-0.5618943710566856,-0.6414090858605715,1
25,0.12399751405284445,0.3631288928770558,0.5216119639079473,1
25,1.1665815644645998,-1.4015618878195586,1.2707635997272577,1
25,0.8530786338304991,-1.06531899531248,-0.8866436006538563,1
25,-0.7550624372289301,-1.1582872558326907,-0.07812378145071669,1
25,1.011417341155961,0.20287148561543328,1.0571206840259517,1
25,-1.5383477655413367,-1.1842394590877625,0.9698624631260466,1
25,0.5466963978940732,-0.06272291253676385,-0.9681426633876743,1
25,1.635415198650108,-0.13253366109151649,-0.7212051799927116,1
25,0.6260634810062832,0.6030863235183694,1.9130311276690697,1
25,0.47243386345284405,-0.6931526362736334,0.906689677776593,1
25,-0.30956810200045065,-1.5587057727756615,0.9122128956170784,1
25,-0.7847600936464332,0.9924016381597611,0.253722410539126,1
25,-1.187555651165631,-0.3659888307468721,-0.6234557777147682,1
25,0.7150500774902393,-2.117001508712673,-1.1738522381356586,1
25,1.4267346053596155,1.0803486114229477,-1.1030988019061752,1
25,0.24055764834771837,1.4339026703395812,0.1546878313636036,1
25,1.5104542752616488,-1.1127730909791524,-1.7017273427239996,1
25,-1.755616075640449,-2.3003996919387713,-0.724241895636063,1
25,-0.6553302009234835,0.791913838089214,-1.6908011004157897,1
25,-1.575293401028891,-0.7495074626403746,-1.4456247112689153,1
25,0.04600858309781259,0.2361352440730422,-1.5376429941279697,1
25,-2.3712453930704758,0.6587056823450638,0.3190909024524906,1
25,-0.44723558014224357,0.3251963429536154,1.073678817416455,1
25,-0.2677129066072508,0.8506598935943958,1.9415740756788933,1
25,-0.8023153693373253,-0.748426708353442,2.088410533075998,1
25,-0.5848795614109595,-0.7227532877392038,1.2746494553604795,1
26,-1.024148255736571,1.506273173440228,1.1488401474264118,1
26,-1.0665634677025384,1.706536362930167,-1.0909415832280944,1
26,1.3639912612318474,1.0482685181954052,0.01719022161774699,1
26,-0.110555391172404,-1.8952254389172583,-0.375928556006356,1
26,-2.3859208992719014,-0.4923235154675739,0.43094392096276013,1
26,-0.534974919831679,0.3233847092545148,-0.4468117378282701,1
26,1.7283692814258458,-1.0862381864529356,0.022330225691327317,1
26,-1.3317141279760136,-0.1000379790928704,0.3178049535746566,1
26,-1.2859325969001327,0.1245047962195234,-1.6040294719798587,1
26,-0.08316200013063262,0.8976332616551086,-0.9008323486937577,1
26,-1.1949312046428981,0.2551608899113781,1.9338525778117432,1
26,0.9114288814510223,-2.1887084341850267,0.19291642895486502,1
